name,year,team_name,age,lg_name,pos_name,PTS,AST
Theo Ratliff,2008,TOT,34,NBA,C,111,14
Theo Ratliff,2009,Philadelphia 76ers,35,NBA,C,89,9
Theo Ratliff,2010,TOT,36,NBA,C,178,25
Theo Ratliff,2011,Los Angeles Lakers,37,NBA,C,2,3
Andy Rautins,2011,New York Knicks,24,NBA,SG,8,3
Leo Rautins,1984,Philadelphia 76ers,23,NBA,SF,48,29
Leo Rautins,1985,Atlanta Hawks,24,NBA,SF,0,3
Allan Ray,2007,Boston Celtics,22,NBA,SG,290,43
Clifford Ray,1972,Chicago Bulls,23,NBA,C,578,254
Clifford Ray,1973,Chicago Bulls,24,NBA,C,625,271
Clifford Ray,1974,Chicago Bulls,25,NBA,C,747,246
Clifford Ray,1975,Golden State Warriors,26,NBA,C,769,178
Clifford Ray,1976,Golden State Warriors,27,NBA,C,564,149
Clifford Ray,1977,Golden State Warriors,28,NBA,C,631,112
Clifford Ray,1978,Golden State Warriors,29,NBA,C,692,147
Clifford Ray,1979,Golden State Warriors,30,NBA,C,568,136
Clifford Ray,1980,Golden State Warriors,31,NBA,C,490,183
Clifford Ray,1981,Golden State Warriors,32,NBA,C,157,52
Don Ray,1950,Atlanta Hawks,28,NBA,no pos,364,60
James Ray,1981,Denver Nuggets,23,NBA,PF,37,11
James Ray,1982,Denver Nuggets,24,NBA,PF,124,26
James Ray,1983,Denver Nuggets,25,NBA,PF,173,39
Jim Ray,1957,Philadelphia 76ers,23,NBA,no pos,7,3
Jim Ray,1960,Philadelphia 76ers,26,NBA,no pos,2,2
Jimmy Rayl,1968,Indiana Pacers,26,ABA,PG,886,210
Jimmy Rayl,1969,Indiana Pacers,27,ABA,PG,239,63
Craig Raymond,1969,Philadelphia 76ers,23,NBA,C,55,8
Craig Raymond,1970,TOT,24,ABA,C,962,154
Craig Raymond,1971,Memphis Sounds,25,ABA,C,351,91
Craig Raymond,1972,The Floridians,26,ABA,C,256,67
Craig Raymond,1973,TOT,27,ABA,C,34,7
Connie Rea,1954,Baltimore Bullets,19,NBA,no pos,23,16
Joe Reaves,1974,TOT,23,ABA,SF,80,7
Zeljko Rebraca,2002,Detroit Pistons,29,NBA,C,513,38
Zeljko Rebraca,2003,Detroit Pistons,30,NBA,C,198,9
Zeljko Rebraca,2004,TOT,31,NBA,C,91,6
Zeljko Rebraca,2005,Los Angeles Clippers,32,NBA,C,339,26
Zeljko Rebraca,2006,Los Angeles Clippers,33,NBA,C,135,9
Eldridge Recasner,1995,Denver Nuggets,27,NBA,SG,6,1
Eldridge Recasner,1996,Houston Rockets,28,NBA,SG,436,170
Eldridge Recasner,1997,Atlanta Hawks,29,NBA,SG,405,94
Eldridge Recasner,1998,Atlanta Hawks,30,NBA,SG,548,117
Eldridge Recasner,1999,Charlotte Hornets,31,NBA,PG,222,91
Eldridge Recasner,2000,Charlotte Hornets,32,NBA,PG,7,5
Eldridge Recasner,2001,Charlotte Hornets,33,NBA,PG,103,39
Eldridge Recasner,2002,TOT,34,NBA,SG,5,5
Michael Redd,2001,Milwaukee Bucks,21,NBA,SG,13,1
Michael Redd,2002,Milwaukee Bucks,22,NBA,SG,767,91
Michael Redd,2003,Milwaukee Bucks,23,NBA,SG,1241,117
Michael Redd,2004,Milwaukee Bucks,24,NBA,SG,1776,185
Michael Redd,2005,Milwaukee Bucks,25,NBA,SG,1723,172
Michael Redd,2006,Milwaukee Bucks,26,NBA,SG,2028,229
Michael Redd,2007,Milwaukee Bucks,27,NBA,SF,1416,124
Michael Redd,2008,Milwaukee Bucks,28,NBA,SG,1632,247
Michael Redd,2009,Milwaukee Bucks,29,NBA,SG,699,88
Michael Redd,2010,Milwaukee Bucks,30,NBA,SG,215,39
Michael Redd,2011,Milwaukee Bucks,31,NBA,SG,44,12
Michael Redd,2012,Phoenix Suns,32,NBA,SG,418,33
Frank Reddout,1954,Sacramento Kings,0,NBA,no pos,13,0
J.J. Redick,2007,Orlando Magic,22,NBA,PG,252,36
J.J. Redick,2008,Orlando Magic,23,NBA,SG,140,16
J.J. Redick,2009,Orlando Magic,24,NBA,SG,382,73
J.J. Redick,2010,Orlando Magic,25,NBA,SG,788,158
J.J. Redick,2011,Orlando Magic,26,NBA,SG,593,102
J.J. Redick,2012,Orlando Magic,27,NBA,SG,751,164
J.J. Redick,2013,TOT,28,NBA,SG,1100,296
J.J. Redick,2014,Los Angeles Clippers,29,NBA,SG,532,78
J.J. Redick,2015,Los Angeles Clippers,30,NBA,SG,693,75
Marlon Redmond,1979,TOT,23,NBA,SG,357,58
Marlon Redmond,1980,Sacramento Kings,24,NBA,SG,142,19
Hub Reed,1959,Atlanta Hawks,22,NBA,C,325,32
Hub Reed,1960,TOT,23,NBA,C,674,69
Hub Reed,1961,Sacramento Kings,24,NBA,C,397,69
Hub Reed,1962,Sacramento Kings,25,NBA,C,466,53
Hub Reed,1963,Sacramento Kings,26,NBA,C,472,83
Hub Reed,1964,Los Angeles Lakers,27,NBA,C,76,23
Hub Reed,1965,Detroit Pistons,28,NBA,C,208,38
Justin Reed,2005,Boston Celtics,23,NBA,SF,41,10
Justin Reed,2006,TOT,24,NBA,SF,325,41
Justin Reed,2007,Minnesota Timberwolves,25,NBA,PF,106,17
Ron Reed,1966,Detroit Pistons,23,NBA,PF,426,92
Ron Reed,1967,Detroit Pistons,24,NBA,PF,525,81
Willis Reed,1965,New York Knicks,22,NBA,C,1560,133
Willis Reed,1966,New York Knicks,23,NBA,PF,1178,91
Willis Reed,1967,New York Knicks,24,NBA,PF,1628,126
Willis Reed,1968,New York Knicks,25,NBA,PF,1685,159
Willis Reed,1969,New York Knicks,26,NBA,C,1733,190
Willis Reed,1970,New York Knicks,27,NBA,C,1755,161
Willis Reed,1971,New York Knicks,28,NBA,C,1527,148
Willis Reed,1972,New York Knicks,29,NBA,C,147,22
Willis Reed,1973,New York Knicks,30,NBA,C,760,126
Willis Reed,1974,New York Knicks,31,NBA,C,210,30
Bryant Reeves,1996,Memphis Grizzlies,22,NBA,C,1021,109
Bryant Reeves,1997,Memphis Grizzlies,23,NBA,C,1213,160
Bryant Reeves,1998,Memphis Grizzlies,24,NBA,C,1207,155
Bryant Reeves,1999,Memphis Grizzlies,25,NBA,C,271,37
Bryant Reeves,2000,Memphis Grizzlies,26,NBA,C,611,82
Bryant Reeves,2001,Memphis Grizzlies,27,NBA,C,622,80
Khalid Reeves,1995,Miami Heat,22,NBA,PG,619,288
Khalid Reeves,1996,TOT,23,NBA,PG,279,118
Khalid Reeves,1997,TOT,24,NBA,PG,516,226
Khalid Reeves,1998,Dallas Mavericks,25,NBA,PG,717,230
Khalid Reeves,1999,Detroit Pistons,26,NBA,PG,25,11
Khalid Reeves,2000,Chicago Bulls,27,NBA,PG,11,13
Richie Regan,1956,Sacramento Kings,25,NBA,PG,565,222
Richie Regan,1957,Sacramento Kings,26,NBA,PG,696,222
Richie Regan,1958,Sacramento Kings,27,NBA,SG,524,185
Don Rehfeldt,1951,Baltimore Bullets,24,NBA,SF,431,68
Don Rehfeldt,1952,TOT,25,NBA,SF,261,50
Billy Reid,1981,Golden State Warriors,23,NBA,SG,190,71
Don Reid,1996,Detroit Pistons,22,NBA,PF,263,11
Don Reid,1997,Detroit Pistons,23,NBA,PF,132,14
Don Reid,1998,Detroit Pistons,24,NBA,PF,238,26
Don Reid,1999,Detroit Pistons,25,NBA,PF,242,33
Don Reid,2000,TOT,26,NBA,PF,144,11
Don Reid,2001,Orlando Magic,27,NBA,PF,210,21
Don Reid,2002,Orlando Magic,28,NBA,PF,224,27
Don Reid,2003,Detroit Pistons,29,NBA,PF,1,0
J.R. Reid,1990,Charlotte Hornets,21,NBA,C,908,101
J.R. Reid,1991,Charlotte Hornets,22,NBA,C,902,89
J.R. Reid,1992,Charlotte Hornets,23,NBA,C,560,81
J.R. Reid,1993,TOT,24,NBA,PF,780,80
J.R. Reid,1994,San Antonio Spurs,25,NBA,PF,627,73
J.R. Reid,1995,San Antonio Spurs,26,NBA,PF,563,55
J.R. Reid,1996,TOT,27,NBA,PF,427,42
J.R. Reid,1998,Charlotte Hornets,29,NBA,PF,384,51
J.R. Reid,1999,TOT,30,NBA,PF,369,48
J.R. Reid,2000,Milwaukee Bucks,31,NBA,PF,150,18
J.R. Reid,2001,Cleveland Cavaliers,32,NBA,PF,10,1
Jim Reid,1968,Philadelphia 76ers,22,NBA,no pos,21,3
Robert Reid,1978,Houston Rockets,22,NBA,SF,585,121
Robert Reid,1979,Houston Rockets,23,NBA,SF,895,230
Robert Reid,1980,Houston Rockets,24,NBA,SF,991,244
Robert Reid,1981,Houston Rockets,25,NBA,SF,1301,344
Robert Reid,1982,Houston Rockets,26,NBA,SF,1035,314
Robert Reid,1984,Houston Rockets,28,NBA,SF,895,217
Robert Reid,1985,Houston Rockets,29,NBA,SF,713,171
Robert Reid,1986,Houston Rockets,30,NBA,SF,986,222
Robert Reid,1987,Houston Rockets,31,NBA,SG,1029,323
Robert Reid,1988,Houston Rockets,32,NBA,SG,393,67
Robert Reid,1989,Charlotte Hornets,33,NBA,SF,1207,153
Robert Reid,1990,TOT,34,NBA,SF,414,90
Robert Reid,1991,Philadelphia 76ers,35,NBA,SF,4,4
Ryan Reid,2012,Oklahoma City Thunder,25,NBA,PF,8,0
Jared Reiner,2005,Chicago Bulls,22,NBA,C,21,1
Jared Reiner,2007,Milwaukee Bucks,24,NBA,C,33,13
Chick Reiser,1948,Baltimore Bullets,33,BAA,no pos,541,40
Chick Reiser,1949,Baltimore Bullets,34,BAA,no pos,626,132
Chick Reiser,1950,Washington Capitols,35,NBA,no pos,606,174
Richard Rellford,1988,San Antonio Spurs,23,NBA,SF,16,1
Terrence Rencher,1996,TOT,22,NBA,PG,106,54
John Rennicke,1952,Atlanta Hawks,22,NBA,no pos,11,1
Bob Rensberger,1947,Chicago Stags,25,BAA,no pos,0,0
Efthimi Rentzias,2003,Philadelphia 76ers,27,NBA,C,52,7
Shawn Respert,1996,Milwaukee Bucks,23,NBA,SG,303,68
Shawn Respert,1997,TOT,24,NBA,SG,172,40
Shawn Respert,1998,TOT,25,NBA,SG,339,61
Shawn Respert,1999,Phoenix Suns,26,NBA,SG,37,8
Kevin Restani,1975,Milwaukee Bucks,23,NBA,PF,411,119
Kevin Restani,1976,Milwaukee Bucks,24,NBA,PF,492,96
Kevin Restani,1977,Milwaukee Bucks,25,NBA,PF,358,88
Kevin Restani,1978,TOT,26,NBA,PF,153,30
Kevin Restani,1979,Milwaukee Bucks,27,NBA,PF,575,122
Kevin Restani,1980,San Antonio Spurs,28,NBA,SF,874,189
Kevin Restani,1981,San Antonio Spurs,29,NBA,SF,449,81
Kevin Restani,1982,TOT,30,NBA,PF,74,22
George Reynolds,1970,Detroit Pistons,22,NBA,no pos,21,12
Jerry Reynolds,1986,Milwaukee Bucks,23,NBA,SF,203,86
Jerry Reynolds,1987,Milwaukee Bucks,24,NBA,SF,404,106
Jerry Reynolds,1988,Milwaukee Bucks,25,NBA,SF,498,104
Jerry Reynolds,1989,Oklahoma City Thunder,26,NBA,SG,428,62
Jerry Reynolds,1990,Orlando Magic,27,NBA,SF,858,180
Jerry Reynolds,1991,Orlando Magic,28,NBA,SG,1034,203
Jerry Reynolds,1992,Orlando Magic,29,NBA,SG,555,151
Jerry Reynolds,1996,Milwaukee Bucks,33,NBA,SF,56,12
Kendall Rhine,1968,Kentucky Colonels,24,ABA,C,127,31
Kendall Rhine,1969,Spirits of St. Louis,25,ABA,C,659,150
Gene Rhodes,1953,Indianapolis Olympians,25,NBA,SG,337,91
Rodrick Rhodes,1998,Houston Rockets,24,NBA,SF,337,110
Rodrick Rhodes,1999,TOT,25,NBA,SF,43,11
Rodrick Rhodes,2000,Dallas Mavericks,26,NBA,SF,0,0
Glen Rice,1990,Miami Heat,22,NBA,SF,1048,138
Glen Rice,1991,Miami Heat,23,NBA,SF,1342,189
Glen Rice,1992,Miami Heat,24,NBA,SF,1765,184
Glen Rice,1993,Miami Heat,25,NBA,SF,1554,180
Glen Rice,1994,Miami Heat,26,NBA,SF,1708,184
Glen Rice,1995,Miami Heat,27,NBA,SF,1831,192
Glen Rice,1996,Charlotte Hornets,28,NBA,SF,1710,232
Glen Rice,1997,Charlotte Hornets,29,NBA,SF,2115,160
Glen Rice,1998,Charlotte Hornets,30,NBA,SF,1826,182
Glen Rice,1999,Los Angeles Lakers,31,NBA,SF,472,71
Glen Rice,2000,Los Angeles Lakers,32,NBA,SF,1272,176
Glen Rice,2001,New York Knicks,33,NBA,SF,899,89
Glen Rice,2002,Houston Rockets,34,NBA,SF,172,31
Glen Rice,2003,Houston Rockets,35,NBA,SF,556,65
Glen Rice,2004,Los Angeles Clippers,36,NBA,SF,66,24
Glen Rice,2014,Washington Wizards,23,NBA,SG,32,7
Glen Rice,2015,Washington Wizards,24,NBA,SG,11,2
Chris Richard,2008,Minnesota Timberwolves,23,NBA,C,98,18
Chris Richard,2010,Chicago Bulls,25,NBA,PF,37,7
Clint Richardson,1980,Philadelphia 76ers,23,NBA,SG,347,107
Clint Richardson,1981,Philadelphia 76ers,24,NBA,SG,538,152
Clint Richardson,1982,Philadelphia 76ers,25,NBA,SG,351,109
Clint Richardson,1983,Philadelphia 76ers,26,NBA,SG,589,168
Clint Richardson,1984,Philadelphia 76ers,27,NBA,SG,521,155
Clint Richardson,1985,Philadelphia 76ers,28,NBA,SG,443,157
Clint Richardson,1986,Indiana Pacers,29,NBA,SG,794,372
Clint Richardson,1987,Indiana Pacers,30,NBA,SG,501,241
Jason Richardson,2002,Golden State Warriors,21,NBA,SG,1151,236
Jason Richardson,2003,Golden State Warriors,22,NBA,SG,1282,247
Jason Richardson,2004,Golden State Warriors,23,NBA,SG,1461,226
Jason Richardson,2005,Golden State Warriors,24,NBA,SG,1559,281
Jason Richardson,2006,Golden State Warriors,25,NBA,SG,1741,232
Jason Richardson,2007,Golden State Warriors,26,NBA,SG,814,172
Jason Richardson,2008,Charlotte Hornets,27,NBA,SF,1788,258
Jason Richardson,2009,TOT,28,NBA,SG,1212,146
Jason Richardson,2010,Phoenix Suns,29,NBA,SG,1239,143
Jason Richardson,2011,TOT,30,NBA,SG,1249,147
Jason Richardson,2012,Orlando Magic,31,NBA,SG,629,107
Jason Richardson,2013,Philadelphia 76ers,32,NBA,SG,347,51
Jeremy Richardson,2007,TOT,22,NBA,SG,8,0
Jeremy Richardson,2008,TOT,23,NBA,SF,41,2
Jeremy Richardson,2009,Orlando Magic,24,NBA,SF,37,3
Micheal Ray Richardson,1979,New York Knicks,23,NBA,PG,469,213
Micheal Ray Richardson,1980,New York Knicks,24,NBA,SG,1254,832
Micheal Ray Richardson,1981,New York Knicks,25,NBA,SG,1293,627
Micheal Ray Richardson,1982,New York Knicks,26,NBA,PG,1469,572
Micheal Ray Richardson,1983,TOT,27,NBA,PG,806,432
Micheal Ray Richardson,1984,Brooklyn Nets,28,NBA,PG,576,214
Micheal Ray Richardson,1985,Brooklyn Nets,29,NBA,PG,1649,669
Micheal Ray Richardson,1986,Brooklyn Nets,30,NBA,PG,737,340
Norm Richardson,2002,TOT,22,NBA,SG,30,2
Pooh Richardson,1990,Minnesota Timberwolves,23,NBA,PG,938,554
Pooh Richardson,1991,Minnesota Timberwolves,24,NBA,PG,1401,734
Pooh Richardson,1992,Minnesota Timberwolves,25,NBA,PG,1350,685
Pooh Richardson,1993,Indiana Pacers,26,NBA,PG,769,573
Pooh Richardson,1994,Indiana Pacers,27,NBA,PG,370,237
Pooh Richardson,1995,Los Angeles Clippers,28,NBA,PG,874,632
Pooh Richardson,1996,Los Angeles Clippers,29,NBA,PG,734,340
Pooh Richardson,1997,Los Angeles Clippers,30,NBA,PG,330,169
Pooh Richardson,1998,Los Angeles Clippers,31,NBA,PG,289,226
Pooh Richardson,1999,Los Angeles Clippers,32,NBA,PG,28,30
Quentin Richardson,2001,Los Angeles Clippers,20,NBA,SG,613,62
Quentin Richardson,2002,Los Angeles Clippers,21,NBA,SG,1076,128
Quentin Richardson,2003,Los Angeles Clippers,22,NBA,SG,552,52
Quentin Richardson,2004,Los Angeles Clippers,23,NBA,SG,1121,139
Quentin Richardson,2005,Phoenix Suns,24,NBA,SG,1176,158
Quentin Richardson,2006,New York Knicks,25,NBA,SF,451,88
Quentin Richardson,2007,New York Knicks,26,NBA,SF,636,108
Quentin Richardson,2008,New York Knicks,27,NBA,SF,527,116
Quentin Richardson,2009,New York Knicks,28,NBA,SG,733,117
Quentin Richardson,2010,Miami Heat,29,NBA,SF,678,93
Quentin Richardson,2011,Orlando Magic,30,NBA,SF,249,38
Quentin Richardson,2012,Orlando Magic,31,NBA,SF,215,38
Quentin Richardson,2013,New York Knicks,32,NBA,SF,5,1
Mitch Richmond,1989,Golden State Warriors,23,NBA,SG,1741,334
Mitch Richmond,1990,Golden State Warriors,24,NBA,SG,1720,223
Mitch Richmond,1991,Golden State Warriors,25,NBA,SG,1840,238
Mitch Richmond,1992,Sacramento Kings,26,NBA,SG,1803,411
Mitch Richmond,1993,Sacramento Kings,27,NBA,SG,987,221
Mitch Richmond,1994,Sacramento Kings,28,NBA,SG,1823,313
Mitch Richmond,1995,Sacramento Kings,29,NBA,SG,1867,311
Mitch Richmond,1996,Sacramento Kings,30,NBA,SG,1872,255
Mitch Richmond,1997,Sacramento Kings,31,NBA,SG,2095,338
Mitch Richmond,1998,Sacramento Kings,32,NBA,SG,1623,279
Mitch Richmond,1999,Washington Wizards,33,NBA,SG,983,122
Mitch Richmond,2000,Washington Wizards,34,NBA,SG,1285,185
Mitch Richmond,2001,Washington Wizards,35,NBA,SG,598,111
Mitch Richmond,2002,Los Angeles Lakers,36,NBA,SG,260,57
John Richter,1960,Boston Celtics,22,NBA,C,285,27
Dick Ricketts,1956,TOT,22,NBA,PF,608,206
Dick Ricketts,1957,Sacramento Kings,23,NBA,C,804,127
Dick Ricketts,1958,Sacramento Kings,24,NBA,PF,562,114
Isaiah Rider,1994,Minnesota Timberwolves,22,NBA,SG,1313,202
Isaiah Rider,1995,Minnesota Timberwolves,23,NBA,SG,1532,245
Isaiah Rider,1996,Minnesota Timberwolves,24,NBA,SG,1470,213
Isaiah Rider,1997,Portland Trail Blazers,25,NBA,SG,1223,198
Isaiah Rider,1998,Portland Trail Blazers,26,NBA,SG,1458,231
Isaiah Rider,1999,Portland Trail Blazers,27,NBA,SG,651,104
Isaiah Rider,2000,Atlanta Hawks,28,NBA,SG,1158,219
Isaiah Rider,2001,Los Angeles Lakers,29,NBA,SG,507,111
Isaiah Rider,2002,Denver Nuggets,30,NBA,SG,93,12
Jackie Ridgle,1972,Cleveland Cavaliers,23,NBA,SG,57,7
Luke Ridnour,2004,Oklahoma City Thunder,22,NBA,PG,382,163
Luke Ridnour,2005,Oklahoma City Thunder,23,NBA,PG,824,483
Luke Ridnour,2006,Oklahoma City Thunder,24,NBA,PG,910,550
Luke Ridnour,2007,Oklahoma City Thunder,25,NBA,PG,779,368
Luke Ridnour,2008,Oklahoma City Thunder,26,NBA,PG,393,241
Luke Ridnour,2009,Milwaukee Bucks,27,NBA,PG,688,365
Luke Ridnour,2010,Milwaukee Bucks,28,NBA,PG,852,324
Luke Ridnour,2011,Minnesota Timberwolves,29,NBA,PG,840,384
Luke Ridnour,2012,Minnesota Timberwolves,30,NBA,SG,639,252
Luke Ridnour,2013,Minnesota Timberwolves,31,NBA,SG,939,311
Luke Ridnour,2014,TOT,32,NBA,PG,306,176
Luke Ridnour,2015,Orlando Magic,33,NBA,PG,117,63
Mel Riebe,1947,Cleveland Rebels,30,BAA,no pos,663,67
Mel Riebe,1948,Boston Celtics,31,BAA,no pos,489,41
Mel Riebe,1949,TOT,32,BAA,no pos,423,104
Bob Riedy,1968,Spirits of St. Louis,22,ABA,PF,131,5
Jim Riffey,1951,Detroit Pistons,27,NBA,no pos,150,16
Antoine Rigaudeau,2003,Dallas Mavericks,31,NBA,SG,17,6
Tom Riker,1973,New York Knicks,22,NBA,C,35,2
Tom Riker,1974,New York Knicks,23,NBA,C,38,3
Tom Riker,1975,New York Knicks,24,NBA,C,152,19
Bob Riley,1971,Atlanta Hawks,22,NBA,no pos,13,1
Eric Riley,1994,Houston Rockets,23,NBA,C,88,9
Eric Riley,1995,Los Angeles Clippers,24,NBA,C,177,11
Eric Riley,1996,Minnesota Timberwolves,25,NBA,C,92,5
Eric Riley,1998,Dallas Mavericks,27,NBA,C,139,22
Eric Riley,1999,Boston Celtics,28,NBA,C,78,13
Pat Riley,1968,Houston Rockets,22,NBA,SG,628,138
Pat Riley,1969,Houston Rockets,23,NBA,SG,494,136
Pat Riley,1970,Houston Rockets,24,NBA,SF,190,85
Pat Riley,1971,Los Angeles Lakers,25,NBA,SG,266,72
Pat Riley,1972,Los Angeles Lakers,26,NBA,SG,449,75
Pat Riley,1973,Los Angeles Lakers,27,NBA,SG,399,81
Pat Riley,1974,Los Angeles Lakers,28,NBA,SG,684,148
Pat Riley,1975,Los Angeles Lakers,29,NBA,SF,507,121
Pat Riley,1976,TOT,30,NBA,SG,289,57
Ron Riley,1973,Sacramento Kings,22,NBA,PF,625,76
Ron Riley,1974,TOT,23,NBA,PF,186,37
Ron Riley,1975,Houston Rockets,24,NBA,PF,463,130
Ron Riley,1976,Houston Rockets,25,NBA,PF,268,75
Rich Rinaldi,1972,Washington Wizards,22,NBA,SG,104,15
Rich Rinaldi,1973,Washington Wizards,23,NBA,SG,280,48
Rich Rinaldi,1974,TOT,24,ABA,SG,21,11
Mike Riordan,1969,New York Knicks,23,NBA,SF,126,46
Mike Riordan,1970,New York Knicks,24,NBA,SG,624,201
Mike Riordan,1971,New York Knicks,25,NBA,SF,391,121
Mike Riordan,1972,TOT,26,NBA,SF,550,126
Mike Riordan,1973,Washington Wizards,27,NBA,SF,1483,426
Mike Riordan,1974,Washington Wizards,28,NBA,SF,1290,264
Mike Riordan,1975,Washington Wizards,29,NBA,SF,1138,198
Mike Riordan,1976,Washington Wizards,30,NBA,SF,653,122
Mike Riordan,1977,Washington Wizards,31,NBA,SF,79,20
Arnie Risen,1949,Sacramento Kings,24,BAA,C,995,100
Arnie Risen,1950,Sacramento Kings,25,NBA,C,625,92
Arnie Risen,1951,Sacramento Kings,26,NBA,C,1077,158
Arnie Risen,1952,Sacramento Kings,27,NBA,C,1032,150
Arnie Risen,1953,Sacramento Kings,28,NBA,C,884,135
Arnie Risen,1954,Sacramento Kings,29,NBA,C,949,120
Arnie Risen,1955,Sacramento Kings,30,NBA,C,797,112
Arnie Risen,1956,Boston Celtics,31,NBA,C,548,88
Arnie Risen,1957,Boston Celtics,32,NBA,C,344,53
Arnie Risen,1958,Boston Celtics,33,NBA,C,382,50
Tex Ritter,1949,New York Knicks,24,BAA,no pos,337,57
Tex Ritter,1950,New York Knicks,25,NBA,no pos,325,51
Tex Ritter,1951,New York Knicks,26,NBA,no pos,127,37
Ramon Rivas,1989,Boston Celtics,22,NBA,C,40,3
Austin Rivers,2013,New Orleans Pelicans,20,NBA,SG,377,127
Austin Rivers,2014,New Orleans Pelicans,21,NBA,SG,530,160
Austin Rivers,2015,TOT,22,NBA,no pos,295,104
David Rivers,1989,Los Angeles Lakers,24,NBA,PG,134,106
David Rivers,1990,Los Angeles Clippers,25,NBA,PG,219,155
David Rivers,1992,Los Angeles Clippers,27,NBA,PG,30,21
Doc Rivers,1984,Atlanta Hawks,22,NBA,PG,757,314
Doc Rivers,1985,Atlanta Hawks,23,NBA,PG,974,410
Doc Rivers,1986,Atlanta Hawks,24,NBA,PG,612,443
Doc Rivers,1987,Atlanta Hawks,25,NBA,PG,1053,823
Doc Rivers,1988,Atlanta Hawks,26,NBA,PG,1134,747
Doc Rivers,1989,Atlanta Hawks,27,NBA,PG,1032,525
Doc Rivers,1990,Atlanta Hawks,28,NBA,PG,598,264
Doc Rivers,1991,Atlanta Hawks,29,NBA,PG,1197,340
Doc Rivers,1992,Los Angeles Clippers,30,NBA,PG,641,233
Doc Rivers,1993,New York Knicks,31,NBA,PG,604,405
Doc Rivers,1994,New York Knicks,32,NBA,PG,143,100
Doc Rivers,1995,TOT,33,NBA,PG,321,162
Doc Rivers,1996,San Antonio Spurs,34,NBA,PG,311,123
Lee Robbins,1948,Providence Steam Rollers,25,BAA,no pos,195,7
Lee Robbins,1949,Providence Steam Rollers,26,BAA,no pos,29,12
Red Robbins,1968,Memphis Sounds,23,ABA,C,1143,73
Red Robbins,1969,Memphis Sounds,24,ABA,C,1210,142
Red Robbins,1970,Memphis Sounds,25,ABA,PF,1342,182
Red Robbins,1971,Utah Stars,26,ABA,PF,1030,178
Red Robbins,1972,Utah Stars,27,ABA,PF,954,124
Red Robbins,1973,San Diego Sails,28,ABA,C,576,99
Red Robbins,1974,TOT,29,ABA,C,669,89
Red Robbins,1975,TOT,30,ABA,C,779,114
Andre Roberson,2014,Oklahoma City Thunder,22,NBA,PF,75,15
Andre Roberson,2015,Oklahoma City Thunder,23,NBA,SG,147,45
Anthony Roberson,2006,Memphis Grizzlies,22,NBA,PG,35,5
Anthony Roberson,2007,Golden State Warriors,23,NBA,PG,111,10
Anthony Roberson,2009,TOT,25,NBA,PG,119,20
Rick Roberson,1970,Los Angeles Lakers,22,NBA,C,644,92
Rick Roberson,1971,Los Angeles Lakers,23,NBA,C,338,47
Rick Roberson,1972,Cleveland Cavaliers,24,NBA,PF,823,109
Rick Roberson,1973,Cleveland Cavaliers,25,NBA,C,781,134
Rick Roberson,1974,Portland Trail Blazers,26,NBA,C,933,133
Rick Roberson,1975,Utah Jazz,27,NBA,C,119,23
Rick Roberson,1976,Sacramento Kings,28,NBA,C,188,53
Terrance Roberson,2001,Charlotte Hornets,24,NBA,SF,0,1
Anthony Roberts,1978,Denver Nuggets,22,NBA,SF,775,105
Anthony Roberts,1979,Denver Nuggets,23,NBA,SF,498,107
Anthony Roberts,1980,Denver Nuggets,24,NBA,SF,177,20
Anthony Roberts,1981,Washington Wizards,25,NBA,SF,127,20
Anthony Roberts,1984,Denver Nuggets,28,NBA,SF,81,13
Bill Roberts,1949,TOT,23,BAA,no pos,222,41
Bill Roberts,1950,St. Louis Bombers,24,NBA,no pos,182,24
Brian Roberts,2013,New Orleans Pelicans,27,NBA,PG,555,219
Brian Roberts,2014,New Orleans Pelicans,28,NBA,PG,677,234
Brian Roberts,2015,Charlotte Hornets,29,NBA,PG,331,111
Fred Roberts,1984,San Antonio Spurs,23,NBA,PF,573,98
Fred Roberts,1985,TOT,24,NBA,PF,567,87
Fred Roberts,1986,Utah Jazz,25,NBA,PF,216,27
Fred Roberts,1987,Boston Celtics,26,NBA,PF,402,62
Fred Roberts,1988,Boston Celtics,27,NBA,PF,450,81
Fred Roberts,1989,Milwaukee Bucks,28,NBA,PF,417,66
Fred Roberts,1990,Milwaukee Bucks,29,NBA,PF,857,147
Fred Roberts,1991,Milwaukee Bucks,30,NBA,PF,888,135
Fred Roberts,1992,Milwaukee Bucks,31,NBA,PF,769,122
Fred Roberts,1993,Milwaukee Bucks,32,NBA,C,599,118
Fred Roberts,1995,Cleveland Cavaliers,34,NBA,SF,80,8
Fred Roberts,1996,Los Angeles Lakers,35,NBA,C,122,26
Fred Roberts,1997,Dallas Mavericks,36,NBA,PF,22,0
Joe Roberts,1961,Philadelphia 76ers,24,NBA,SF,322,43
Joe Roberts,1962,Philadelphia 76ers,25,NBA,PF,615,50
Joe Roberts,1963,Philadelphia 76ers,26,NBA,PF,181,16
Joe Roberts,1968,Kentucky Colonels,31,ABA,SF,137,14
Lawrence Roberts,2006,Memphis Grizzlies,23,NBA,C,51,5
Lawrence Roberts,2007,Memphis Grizzlies,24,NBA,PF,283,30
Marv Roberts,1972,Denver Nuggets,22,ABA,SF,521,61
Marv Roberts,1973,Denver Nuggets,23,ABA,SF,950,95
